top - 23:41:17 up  2:47,  2 users,  load average: 0.74, 1.05, 1.11
Tasks:  86 total,   2 running,  59 sleeping,   0 stopped,   1 zombie
%Cpu(s): 46.2 us,  6.7 sy,  0.0 ni, 45.3 id,  1.6 wa,  0.0 hi,  0.1 si,  0.0 st
KiB Mem :   443904 total,   373900 free,    42176 used,    27828 buff/cache
KiB Swap:   102396 total,    33648 free,    68748 used.   363128 avail Mem 

  PID USER      PR  NI    VIRT    RES    SHR S %CPU %MEM     TIME+ COMMAND
  312 root      20   0  182936  16224   2576 R 31.4  3.7   2:48.20 Xorg
 3011 pi        20   0    8116   3088   2668 R 20.0  0.7   0:00.20 top
  458 pi        20   0  137776   6796   4688 S 14.3  1.5   1:55.62 lxpanel
  578 pi        20   0   46052   7064   5580 S 11.4  1.6   0:46.11 lxterminal
  455 pi        20   0   54184   3376   1868 S  5.7  0.8   0:14.61 openbox
  364 pi        20   0   49736    656    476 S  2.9  0.1   0:02.75 lxsession
    1 root      20   0    9676   1884   1624 S  0.0  0.4   0:11.70 systemd
    2 root      20   0       0      0      0 S  0.0  0.0   0:00.00 kthreadd
    4 root       0 -20       0      0      0 I  0.0  0.0   0:00.00 kworker/0:0H
    6 root       0 -20       0      0      0 I  0.0  0.0   0:00.00 mm_percpu_wq
    7 root      20   0       0      0      0 S  0.0  0.0   0:05.95 ksoftirqd/0
    8 root      20   0       0      0      0 S  0.0  0.0   0:00.01 kdevtmpfs
    9 root       0 -20       0      0      0 I  0.0  0.0   0:00.00 netns
   11 root      20   0       0      0      0 S  0.0  0.0   0:00.01 khungtaskd
   12 root      20   0       0      0      0 S  0.0  0.0   0:00.00 oom_reaper
   13 root       0 -20       0      0      0 I  0.0  0.0   0:00.00 writeback
   14 root      20   0       0      0      0 S  0.0  0.0   0:00.00 kcompactd0
   15 root       0 -20       0      0      0 I  0.0  0.0   0:00.00 crypto
   16 root       0 -20       0      0      0 I  0.0  0.0   0:00.00 kblockd
   17 root       0 -20       0      0      0 I  0.0  0.0   0:00.00 watchdogd
   18 root       0 -20       0      0      0 I  0.0  0.0   0:00.00 rpciod
   19 root       0 -20       0      0      0 I  0.0  0.0   0:00.00 xprtiod
   22 root      20   0       0      0      0 S  0.0  0.0   0:33.37 kswapd0
   23 root       0 -20       0      0      0 I  0.0  0.0   0:00.00 nfsiod
   33 root       0 -20       0      0      0 I  0.0  0.0   0:00.00 kthrotld
